key,scientific_name,species,family,country,year,month,basis_of_record
1432555531,"Anser anser (Linnaeus, 1758)",Anser anser,Anatidae,Sweden,2022,5,HUMAN_OBSERVATION
1836096216,"Pyrrhocorax pyrrhocorax himalayanus (Gould, 1862)",Pyrrhocorax pyrrhocorax,Corvidae,China,2022,5,PRESERVED_SPECIMEN
2031818934,"Junco hyemalis (Linnaeus, 1758)",Junco hyemalis,Passerellidae,United States of America,2022,5,HUMAN_OBSERVATION
2038197412,"Baeolophus bicolor (Linnaeus, 1766)",Baeolophus bicolor,Paridae,United States of America,2022,5,HUMAN_OBSERVATION
2038197736,"Haemorhous mexicanus (P.L.Statius Müller, 1776)",Haemorhous mexicanus,Fringillidae,United States of America,2022,5,HUMAN_OBSERVATION
2039636913,"Sitta carolinensis Latham, 1790",Sitta carolinensis,Sittidae,United States of America,2022,5,HUMAN_OBSERVATION
2039639043,"Zonotrichia albicollis (J.F.Gmelin, 1789)",Zonotrichia albicollis,Passerellidae,United States of America,2022,5,HUMAN_OBSERVATION
2039643817,"Poecile atricapillus (Linnaeus, 1766)",Poecile atricapillus,Paridae,United States of America,2022,5,HUMAN_OBSERVATION
819857280,"Baeolophus bicolor (Linnaeus, 1766)",Baeolophus bicolor,Paridae,United States of America,2023,5,HUMAN_OBSERVATION
820378134,"Archilochus colubris (Linnaeus, 1758)",Archilochus colubris,Trochilidae,United States of America,2023,5,HUMAN_OBSERVATION
822436769,"Cathartes aura (Linnaeus, 1758)",Cathartes aura,Cathartidae,United States of America,2023,5,HUMAN_OBSERVATION
823333578,"Cardinalis cardinalis (Linnaeus, 1758)",Cardinalis cardinalis,Cardinalidae,United States of America,2023,5,HUMAN_OBSERVATION
826670896,"Cyanocitta cristata (Linnaeus, 1758)",Cyanocitta cristata,Corvidae,United States of America,2023,5,HUMAN_OBSERVATION
831190874,"Haemorhous purpureus (J.F.Gmelin, 1789)",Haemorhous purpureus,Fringillidae,United States of America,2023,5,HUMAN_OBSERVATION
831717376,"Icterus galbula (Linnaeus, 1758)",Icterus galbula,Icteridae,United States of America,2023,5,HUMAN_OBSERVATION
838297673,"Poecile atricapillus (Linnaeus, 1766)",Poecile atricapillus,Paridae,United States of America,2023,5,HUMAN_OBSERVATION
838888837,"Dryobates pubescens (Linnaeus, 1766)",Dryobates pubescens,Picidae,United States of America,2023,5,HUMAN_OBSERVATION
839609652,"Pipilo erythrophthalmus (Linnaeus, 1758)",Pipilo erythrophthalmus,Passerellidae,United States of America,2023,5,HUMAN_OBSERVATION
842325681,"Spinus tristis (Linnaeus, 1758)",Spinus tristis,Fringillidae,United States of America,2023,5,HUMAN_OBSERVATION
842496533,"Sitta carolinensis Latham, 1790",Sitta carolinensis,Sittidae,United States of America,2023,5,HUMAN_OBSERVATION
843673602,"Spizella passerina (Bechstein, 1798)",Spizella passerina,Passerellidae,United States of America,2023,5,HUMAN_OBSERVATION
844297591,"Sialia sialis (Linnaeus, 1758)",Sialia sialis,Turdidae,United States of America,2023,5,HUMAN_OBSERVATION
846707122,"Zenaida macroura (Linnaeus, 1758)",Zenaida macroura,Columbidae,United States of America,2023,5,HUMAN_OBSERVATION
847756706,"Thryothorus ludovicianus (Latham, 1790)",Thryothorus ludovicianus,Troglodytidae,United States of America,2023,5,HUMAN_OBSERVATION
848658870,"Turdus migratorius Linnaeus, 1766",Turdus migratorius,Turdidae,United States of America,2023,5,HUMAN_OBSERVATION
1291520889,Saxicola ferreus ferreus,Saxicola ferreus,Muscicapidae,India,2023,5,PRESERVED_SPECIMEN
1291521237,"Seicercus castaniceps castaniceps (Hodgson, 1845)",Seicercus castaniceps,Phylloscopidae,India,2023,5,PRESERVED_SPECIMEN
1891619627,"Corvus corax Linnaeus, 1758",Corvus corax,Corvidae,Luxembourg,2023,5,PRESERVED_SPECIMEN
1891619634,"Corvus corax Linnaeus, 1758",Corvus corax,Corvidae,Luxembourg,2023,5,PRESERVED_SPECIMEN
1891619840,"Corvus corax Linnaeus, 1758",Corvus corax,Corvidae,Luxembourg,2023,5,PRESERVED_SPECIMEN
1891619849,"Corvus corax Linnaeus, 1758",Corvus corax,Corvidae,Luxembourg,2023,5,PRESERVED_SPECIMEN
1891619869,"Corvus corax Linnaeus, 1758",Corvus corax,Corvidae,Germany,2023,5,PRESERVED_SPECIMEN
3270260993,"Tyto furcata (Temminck, 1827)",Tyto furcata,Tytonidae,United States of America,2023,5,HUMAN_OBSERVATION
3271338025,"Charadrius vociferus Linnaeus, 1758",Charadrius vociferus,Charadriidae,United States of America,2023,5,HUMAN_OBSERVATION
3275755870,"Zenaida macroura (Linnaeus, 1758)",Zenaida macroura,Columbidae,United States of America,2023,5,HUMAN_OBSERVATION
3276782997,"Dryobates pubescens (Linnaeus, 1766)",Dryobates pubescens,Picidae,United States of America,2023,5,HUMAN_OBSERVATION
3277230885,"Passer domesticus (Linnaeus, 1758)",Passer domesticus,Passeridae,United States of America,2023,5,HUMAN_OBSERVATION
3277408997,"Poecile carolinensis (Audubon, 1834)",Poecile carolinensis,Paridae,United States of America,2023,5,HUMAN_OBSERVATION
3279120179,"Molothrus ater (Boddaert, 1783)",Molothrus ater,Icteridae,United States of America,2023,5,HUMAN_OBSERVATION
3281331034,"Cyanocitta cristata (Linnaeus, 1758)",Cyanocitta cristata,Corvidae,United States of America,2023,5,HUMAN_OBSERVATION
3281807966,"Cardinalis cardinalis (Linnaeus, 1758)",Cardinalis cardinalis,Cardinalidae,United States of America,2023,5,HUMAN_OBSERVATION
3281977927,"Astur Lacepède, 1799",,Accipitridae,United States of America,2023,5,HUMAN_OBSERVATION
1962664344,"Tringa ochropus Linnaeus, 1758",Tringa ochropus,Scolopacidae,Netherlands,2024,5,HUMAN_OBSERVATION
2160934443,"Icterus galbula (Linnaeus, 1758)",Icterus galbula,Icteridae,United States of America,2024,5,HUMAN_OBSERVATION
2650162095,"Cyclarhis gujanensis (Gmelin, 1789)",Cyclarhis gujanensis,Vireonidae,Brazil,2024,5,PRESERVED_SPECIMEN
2650162103,"Chloroceryle aenea (Pallas, 1764)",Chloroceryle aenea,Alcedinidae,Brazil,2024,5,PRESERVED_SPECIMEN
2650162124,"Cyclarhis gujanensis (Gmelin, 1789)",Cyclarhis gujanensis,Vireonidae,Brazil,2024,5,PRESERVED_SPECIMEN
2650162162,"Polioptila P.L.Sclater, 1855",,Polioptilidae,Brazil,2024,5,PRESERVED_SPECIMEN
2650162175,"Chloroceryle aenea (Pallas, 1764)",Chloroceryle aenea,Alcedinidae,Brazil,2024,5,PRESERVED_SPECIMEN
2650163146,"Loriotus cristatus (Linnaeus, 1766)",Loriotus cristatus,Thraupidae,Brazil,2024,5,PRESERVED_SPECIMEN
2650163147,"Myrmotherula axillaris (Vieillot, 1817)",Myrmotherula axillaris,Thamnophilidae,Brazil,2024,5,PRESERVED_SPECIMEN
2650163151,"Leptotila verreauxi Bonaparte, 1855",Leptotila verreauxi,Columbidae,Brazil,2024,5,PRESERVED_SPECIMEN
2650163159,"Rhytipterna simplex (Lichtenstein, 1823)",Rhytipterna simplex,Tyrannidae,Brazil,2024,5,PRESERVED_SPECIMEN
2763307824,"Melanerpes erythrocephalus (Linnaeus, 1758)",Melanerpes erythrocephalus,Picidae,United States of America,2024,5,HUMAN_OBSERVATION
4125486720,"Spatula querquedula (Linnaeus, 1758)",Spatula querquedula,Anatidae,Sweden,2024,5,HUMAN_OBSERVATION
4523092437,"Coccothraustes coccothraustes (Linnaeus, 1758)",Coccothraustes coccothraustes,Fringillidae,Sweden,2024,5,HUMAN_OBSERVATION
4597952313,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4597955315,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4597957310,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600561421,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600561422,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2024,5,HUMAN_OBSERVATION
4600561438,"Turdus iliacus Linnaeus, 1758",Turdus iliacus,Turdidae,Finland,2024,5,HUMAN_OBSERVATION
4600562367,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2024,5,HUMAN_OBSERVATION
4600562429,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600562437,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600562438,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600562440,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2024,5,HUMAN_OBSERVATION
4600562450,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600563420,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600563451,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600564466,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600565372,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2024,5,HUMAN_OBSERVATION
4600565439,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600565441,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
4600565443,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2024,5,HUMAN_OBSERVATION
4600565451,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,5,HUMAN_OBSERVATION
1432927073,"Tadorna tadorna (Linnaeus, 1758)",Tadorna tadorna,Anatidae,Sweden,2022,6,HUMAN_OBSERVATION
2650162330,"Geotrygon montana (Linnaeus, 1758)",Geotrygon montana,Columbidae,Brazil,2022,6,PRESERVED_SPECIMEN
2679098739,"Tachyspiza Kaup, 1844",,,India,2022,6,HUMAN_OBSERVATION
2777241376,"Eudynamys scolopaceus (Linnaeus, 1758)",Eudynamys scolopaceus,Cuculidae,India,2022,6,HUMAN_OBSERVATION
2777548310,"Terpsiphone paradisi (Linnaeus, 1758)",Terpsiphone paradisi,Monarchidae,India,2022,6,HUMAN_OBSERVATION
2777593464,"Cyornis rubeculoides (Vigors, 1831)",Cyornis rubeculoides,Muscicapidae,India,2022,6,HUMAN_OBSERVATION
2779777330,"Ploceus philippinus (Linnaeus, 1766)",Ploceus philippinus,Ploceidae,India,2022,6,HUMAN_OBSERVATION
2785014293,"Sturnia pagodarum (Gmelin, 1789)",Sturnia pagodarum,Sturnidae,India,2022,6,HUMAN_OBSERVATION
2785316271,"Streptopelia orientalis (Latham, 1790)",Streptopelia orientalis,Columbidae,India,2022,6,HUMAN_OBSERVATION
2785494292,"Halcyon smyrnensis (Linnaeus, 1758)",Halcyon smyrnensis,Alcedinidae,India,2022,6,HUMAN_OBSERVATION
3160373771,"Cyanocitta cristata (Linnaeus, 1758)",Cyanocitta cristata,Corvidae,United States of America,2022,6,HUMAN_OBSERVATION
3434906488,"Larus marinus Linnaeus, 1758",Larus marinus,Laridae,Finland,2022,6,HUMAN_OBSERVATION
3434986222,"Turdus iliacus Linnaeus, 1758",Turdus iliacus,Turdidae,Finland,2022,6,HUMAN_OBSERVATION
3435073247,"Turdus iliacus Linnaeus, 1758",Turdus iliacus,Turdidae,Finland,2022,6,HUMAN_OBSERVATION
3697380904,"Sturnus vulgaris Linnaeus, 1758",Sturnus vulgaris,Sturnidae,Sweden,2022,6,HUMAN_OBSERVATION
3697704538,"Parus major Linnaeus, 1758",Parus major,Paridae,Sweden,2022,6,HUMAN_OBSERVATION
3697784518,"Cyanistes caeruleus (Linnaeus, 1758)",Cyanistes caeruleus,Paridae,Sweden,2022,6,HUMAN_OBSERVATION
3713445337,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
3713450330,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
3713454355,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
3743624327,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2022,6,HUMAN_OBSERVATION
3743627334,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
3743630323,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2022,6,HUMAN_OBSERVATION
3747952323,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
3747961323,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2022,6,HUMAN_OBSERVATION
3747964323,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2022,6,HUMAN_OBSERVATION
3751389343,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2022,6,HUMAN_OBSERVATION
3751389372,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
3751391358,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2022,6,HUMAN_OBSERVATION
3751392346,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
3751393340,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2022,6,HUMAN_OBSERVATION
3751394369,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
3751396350,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
3751396365,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2022,6,HUMAN_OBSERVATION
1291518871,"Plectoramphus Gray, 1840",,Meliphagidae,Australia,2023,6,PRESERVED_SPECIMEN
3781482179,"Aquila audax (Latham, 1802)",Aquila audax,Accipitridae,Australia,2023,6,HUMAN_OBSERVATION
3856749567,"Phoenicurus phoenicurus (Linnaeus, 1758)",Phoenicurus phoenicurus,Muscicapidae,Sweden,2023,6,HUMAN_OBSERVATION
4021412303,"Alopochen aegyptiaca (Linnaeus, 1766)",Alopochen aegyptiaca,Anatidae,Belgium,2023,6,HUMAN_OBSERVATION
4070240739,"Cyanistes caeruleus (Linnaeus, 1758)",Cyanistes caeruleus,Paridae,Finland,2023,6,HUMAN_OBSERVATION
4070240762,"Spinus spinus (Linnaeus, 1758)",Spinus spinus,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
4074225455,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4074225462,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2023,6,HUMAN_OBSERVATION
4074226312,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4074226449,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2023,6,HUMAN_OBSERVATION
4074228443,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4074228444,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4074230311,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4074231443,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
4074231491,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4074232444,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
4074232491,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4077161392,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
4077162375,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
4077163406,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2023,6,HUMAN_OBSERVATION
4077164412,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2023,6,HUMAN_OBSERVATION
4077166378,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4077166399,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
4078875467,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4078875482,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4078875486,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4078875491,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
4078876480,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4078877568,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4078878489,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4078878499,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
4078879499,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
4078879502,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2023,6,HUMAN_OBSERVATION
4078880479,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2023,6,HUMAN_OBSERVATION
1291372501,"Aplonis panayensis strigata (Horsfield, 1821)",Aplonis panayensis,Sturnidae,Malaysia,2024,6,PRESERVED_SPECIMEN
1291390535,"Pyrrhula pyrrhula (Linnaeus, 1758)",Pyrrhula pyrrhula,Fringillidae,,2024,6,PRESERVED_SPECIMEN
1291409461,"Passer domesticus domesticus (Linnaeus, 1758)",Passer domesticus,Passeridae,France,2024,6,PRESERVED_SPECIMEN
1291415907,"Nectarinia pulchella (Linnaeus, 1766)",Cinnyris pulchellus,Nectariniidae,Niger,2024,6,PRESERVED_SPECIMEN
1291427855,"Catharus ustulatus (Nuttall, 1840)",Catharus ustulatus,Turdidae,Canada,2024,6,PRESERVED_SPECIMEN
1291428930,"Nectarinia asiatica (Latham, 1790)",Cinnyris asiaticus,Nectariniidae,India,2024,6,PRESERVED_SPECIMEN
1291438918,"Dendroica magnolia (A.Wilson, 1811)",Setophaga magnolia,Parulidae,Canada,2024,6,PRESERVED_SPECIMEN
1291439564,"Ficedula basilanica samarensis (Bourns & Worcester, 1894)",Ficedula basilanica,Muscicapidae,Philippines,2024,6,PRESERVED_SPECIMEN
1291446804,"Heterophasia picaoides picaoides (Hodgson, 1839)",Heterophasia picaoides,Leiothrichidae,India,2024,6,PRESERVED_SPECIMEN
1291453036,"Molothrus ater (Boddaert, 1783)",Molothrus ater,Icteridae,United States of America,2024,6,PRESERVED_SPECIMEN
1291489141,"Calamospiza melanocorys Stejneger, 1885",Calamospiza melanocorys,Passerellidae,,2024,6,PRESERVED_SPECIMEN
2554285835,"Turdus migratorius Linnaeus, 1766",Turdus migratorius,Turdidae,United States of America,2024,6,PRESERVED_SPECIMEN
3916000368,"Alcedo atthis (Linnaeus, 1758)",Alcedo atthis,Alcedinidae,Denmark,2024,6,HUMAN_OBSERVATION
4413206966,"Cyanopica cyanus (Pallas, 1776)",Cyanopica cyanus,Corvidae,Spain,2024,6,PRESERVED_SPECIMEN
4413214449,"Cyanopica cyanus (Pallas, 1776)",Cyanopica cyanus,Corvidae,Spain,2024,6,PRESERVED_SPECIMEN
4413231235,"Cyanopica cyanus (Pallas, 1776)",Cyanopica cyanus,Corvidae,Spain,2024,6,PRESERVED_SPECIMEN
4600399720,"Corvus cornix Linnaeus, 1758",Corvus cornix,Corvidae,Sweden,2024,6,HUMAN_OBSERVATION
4600564455,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,6,HUMAN_OBSERVATION
4600564458,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2024,6,HUMAN_OBSERVATION
4606377523,"Alauda arvensis Linnaeus, 1758",Alauda arvensis,Alaudidae,Sweden,2024,6,HUMAN_OBSERVATION
4606490527,"Tringa totanus (Linnaeus, 1758)",Tringa totanus,Scolopacidae,Sweden,2024,6,HUMAN_OBSERVATION
4614093975,"Merops apiaster Linnaeus, 1758",Merops apiaster,Meropidae,Spain,2024,6,HUMAN_OBSERVATION
4633881160,"Sturnus vulgaris Linnaeus, 1758",Sturnus vulgaris,Sturnidae,United States of America,2024,6,HUMAN_OBSERVATION
4648595917,"Serinus serinus (Linnaeus, 1766)",Serinus serinus,Fringillidae,Spain,2024,6,HUMAN_OBSERVATION
4660584834,"Turdus philomelos C.L.Brehm, 1831",Turdus philomelos,Turdidae,Spain,2024,6,HUMAN_OBSERVATION
4663592611,"Luscinia megarhynchos C.L.Brehm, 1831",Luscinia megarhynchos,Muscicapidae,Spain,2024,6,HUMAN_OBSERVATION
4665203893,"Poecile atricapillus (Linnaeus, 1766)",Poecile atricapillus,Paridae,United States of America,2024,6,HUMAN_OBSERVATION
4670602657,"Passer montanus (Linnaeus, 1758)",Passer montanus,Passeridae,United States of America,2024,6,HUMAN_OBSERVATION
4671517731,"Quiscalus quiscula (Linnaeus, 1758)",Quiscalus quiscula,Icteridae,United States of America,2024,6,HUMAN_OBSERVATION
4675440630,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,6,HUMAN_OBSERVATION
4675440631,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2024,6,HUMAN_OBSERVATION
4675440696,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Finland,2024,6,HUMAN_OBSERVATION
4675440699,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Finland,2024,6,HUMAN_OBSERVATION
4675440700,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2024,6,HUMAN_OBSERVATION
1703588183,"Vanellus vanellus (Linnaeus, 1758)",Vanellus vanellus,Charadriidae,Sweden,2022,7,HUMAN_OBSERVATION
1836094889,"Pyrrhocorax pyrrhocorax himalayanus (Gould, 1862)",Pyrrhocorax pyrrhocorax,Corvidae,China,2022,7,PRESERVED_SPECIMEN
1836094891,"Pyrrhocorax pyrrhocorax himalayanus (Gould, 1862)",Pyrrhocorax pyrrhocorax,Corvidae,China,2022,7,PRESERVED_SPECIMEN
1836094896,"Pyrrhocorax pyrrhocorax himalayanus (Gould, 1862)",Pyrrhocorax pyrrhocorax,Corvidae,China,2022,7,PRESERVED_SPECIMEN
2554291999,"Sturnus vulgaris Linnaeus, 1758",Sturnus vulgaris,Sturnidae,United States of America,2022,7,PRESERVED_SPECIMEN
3419397520,"Ramphastos brevis Meyer de Schauensee, 1945",Ramphastos brevis,Ramphastidae,Ecuador,2022,7,HUMAN_OBSERVATION
3828395323,"Grus grus (Linnaeus, 1758)",Grus grus,Gruidae,Finland,2022,7,HUMAN_OBSERVATION
3828395347,"Ficedula hypoleuca (Pallas, 1764)",Ficedula hypoleuca,Muscicapidae,Finland,2022,7,HUMAN_OBSERVATION
3828395353,"Gallinula chloropus (Linnaeus, 1758)",Gallinula chloropus,Rallidae,Finland,2022,7,HUMAN_OBSERVATION
3828395367,"Anas crecca Linnaeus, 1758",Anas crecca,Anatidae,Finland,2022,7,HUMAN_OBSERVATION
3828395384,"Phoenicurus phoenicurus (Linnaeus, 1758)",Phoenicurus phoenicurus,Muscicapidae,Finland,2022,7,HUMAN_OBSERVATION
3828395398,"Saxicola rubetra (Linnaeus, 1758)",Saxicola rubetra,Muscicapidae,Finland,2022,7,HUMAN_OBSERVATION
3828395439,"Saxicola rubetra (Linnaeus, 1758)",Saxicola rubetra,Muscicapidae,Finland,2022,7,HUMAN_OBSERVATION
3828395442,"Phoenicurus phoenicurus (Linnaeus, 1758)",Phoenicurus phoenicurus,Muscicapidae,Finland,2022,7,HUMAN_OBSERVATION
3828395443,"Oenanthe oenanthe (Linnaeus, 1758)",Oenanthe oenanthe,Muscicapidae,Finland,2022,7,HUMAN_OBSERVATION
3828395446,"Picus canus J.F.Gmelin, 1788",Picus canus,Picidae,Finland,2022,7,HUMAN_OBSERVATION
3828395452,"Hirundo rustica Linnaeus, 1758",Hirundo rustica,Hirundinidae,Finland,2022,7,HUMAN_OBSERVATION
3828395454,"Acrocephalus schoenobaenus (Linnaeus, 1758)",Acrocephalus schoenobaenus,Acrocephalidae,Finland,2022,7,HUMAN_OBSERVATION
3828395462,"Curruca communis (Latham, 1787)",Sylvia communis,Sylviidae,Finland,2022,7,HUMAN_OBSERVATION
3828395466,"Podiceps cristatus (Linnaeus, 1758)",Podiceps cristatus,Podicipedidae,Finland,2022,7,HUMAN_OBSERVATION
3828395473,"Ficedula hypoleuca (Pallas, 1764)",Ficedula hypoleuca,Muscicapidae,Finland,2022,7,HUMAN_OBSERVATION
3828395491,"Emberiza schoeniclus (Linnaeus, 1758)",Emberiza schoeniclus,Emberizidae,Finland,2022,7,HUMAN_OBSERVATION
3828395527,"Turdus pilaris Linnaeus, 1758",Turdus pilaris,Turdidae,Finland,2022,7,HUMAN_OBSERVATION
3830642361,"Podiceps cristatus (Linnaeus, 1758)",Podiceps cristatus,Podicipedidae,Finland,2022,7,HUMAN_OBSERVATION
3830642388,"Tringa glareola Linnaeus, 1758",Tringa glareola,Scolopacidae,Finland,2022,7,HUMAN_OBSERVATION
3830642426,"Bucephala clangula (Linnaeus, 1758)",Bucephala clangula,Anatidae,Finland,2022,7,HUMAN_OBSERVATION
3830642427,"Bucephala clangula (Linnaeus, 1758)",Bucephala clangula,Anatidae,Finland,2022,7,HUMAN_OBSERVATION
3830642428,"Anas crecca Linnaeus, 1758",Anas crecca,Anatidae,Finland,2022,7,HUMAN_OBSERVATION
3830642471,"Larus canus Linnaeus, 1758",Larus canus,Laridae,Finland,2022,7,HUMAN_OBSERVATION
3830642472,"Gavia arctica (Linnaeus, 1758)",Gavia arctica,Gaviidae,Finland,2022,7,HUMAN_OBSERVATION
3830642473,"Motacilla alba Linnaeus, 1758",Motacilla alba,Motacillidae,Finland,2022,7,HUMAN_OBSERVATION
3830642477,"Mergus merganser Linnaeus, 1758",Mergus merganser,Anatidae,Finland,2022,7,HUMAN_OBSERVATION
